game_id,game_date,home_team,away_team,fg3m_home,ftm_home,pts_home,fg3m_away,ftm_away,pts_away,fg2m_home,fg2m_away,home_win,home_code,away_code
20800691,30/01/2009 00:00,SAC,CHI,4,28,88,4,15,109,24,41,0,25,3
20800683,30/01/2009 00:00,PHI,WAS,9,11,104,2,22,94,33,33,1,22,29
20800684,30/01/2009 00:00,TOR,MIL,3,16,85,7,19,96,30,28,0,27,15
20800685,30/01/2009 00:00,ATL,NJN,7,26,105,7,21,88,29,23,1,0,17
20800682,30/01/2009 00:00,IND,MIA,15,25,114,10,15,103,22,29,1,10,14
20800688,30/01/2009 00:00,DEN,CHA,4,26,110,9,20,99,36,26,1,6,2
20800687,30/01/2009 00:00,MIN,LAL,4,33,119,10,26,132,37,38,0,16,12
20800686,30/01/2009 00:00,CLE,LAC,14,14,112,11,14,95,28,24,1,4,11
20800689,30/01/2009 00:00,UTA,OKC,7,15,110,2,20,90,37,32,1,28,20
20800694,31/01/2009 00:00,MIA,DAL,5,21,96,7,10,111,30,40,0,14,5
20800692,31/01/2009 00:00,IND,NYK,8,21,113,15,15,122,34,31,0,10,19
20800699,31/01/2009 00:00,SAS,NOH,9,13,106,6,7,93,33,34,1,26,18
20800693,31/01/2009 00:00,PHI,NJN,5,24,83,5,14,85,22,28,0,22,17
20800695,31/01/2009 00:00,MEM,LAL,6,14,98,4,23,115,33,40,0,13,12
20800701,31/01/2009 00:00,POR,UTA,10,26,122,5,29,108,33,32,1,24,28
20800700,31/01/2009 00:00,PHX,CHI,5,32,111,8,20,122,32,39,0,23,3
20800698,31/01/2009 00:00,MIL,ATL,7,27,110,11,22,107,31,26,1,15,0
20800697,31/01/2009 00:00,HOU,GSW,7,23,110,6,19,93,33,28,1,9,8
20800696,31/01/2009 00:00,WAS,LAC,6,24,106,11,15,94,32,23,1,29,11
20800703,01/02/2009 00:00,TOR,ORL,2,18,90,13,22,113,33,26,0,27,21
20800702,01/02/2009 00:00,BOS,MIN,5,24,109,5,20,101,35,33,1,1,16
20800705,01/02/2009 00:00,SAC,OKC,7,27,122,3,33,118,37,38,1,25,20
20800704,01/02/2009 00:00,DET,CLE,2,14,80,7,13,90,30,28,0,7,4
20800710,02/02/2009 00:00,NOH,POR,5,16,89,4,17,97,29,34,0,18,24
20800708,02/02/2009 00:00,MIA,LAC,9,20,119,6,19,95,36,29,1,14,11
20800709,02/02/2009 00:00,NYK,LAL,7,28,117,7,31,126,34,37,0,19,12
20800707,02/02/2009 00:00,WAS,MEM,6,17,97,7,26,113,31,33,0,29,13
20800706,02/02/2009 00:00,ORL,DAL,3,22,95,5,22,105,32,34,0,21,5
20800712,02/02/2009 00:00,UTA,CHA,5,26,105,6,12,86,32,28,1,28,2
20800711,02/02/2009 00:00,PHX,SAC,6,33,129,6,13,81,39,25,1,23,25
20800713,02/02/2009 00:00,GSW,SAS,5,12,105,3,25,110,39,38,0,8,26
20800715,03/02/2009 00:00,IND,MIN,11,20,111,11,21,116,29,31,0,10,16
20800714,03/02/2009 00:00,CLE,TOR,11,20,101,1,20,83,24,30,1,4,27
20800717,03/02/2009 00:00,NJN,MIL,10,21,99,7,24,85,24,20,1,17,15
20800716,03/02/2009 00:00,PHI,BOS,1,24,99,4,14,100,36,37,0,22,1
20800719,03/02/2009 00:00,DEN,SAS,5,31,104,9,9,96,29,30,1,6,26
20800718,03/02/2009 00:00,HOU,CHI,6,27,107,5,17,100,31,34,1,9,3
20800728,04/02/2009 00:00,OKC,DEN,6,23,113,6,14,114,36,41,0,20,6
20800729,04/02/2009 00:00,DAL,POR,5,13,104,8,17,99,38,29,1,5,24
20800723,04/02/2009 00:00,DET,MIA,8,15,93,7,19,90,27,25,1,7,14
20800722,04/02/2009 00:00,WAS,NJN,3,13,88,12,11,115,33,34,0,29,17
20800721,04/02/2009 00:00,TOR,LAL,6,17,107,7,18,115,36,38,0,27,12
20800727,04/02/2009 00:00,NOH,CHI,5,30,93,5,20,107,24,36,0,18,3
20800725,04/02/2009 00:00,MEM,HOU,8,16,104,8,19,93,32,25,1,13,9
20800720,04/02/2009 00:00,ORL,LAC,16,15,125,4,20,96,31,32,1,21,11
20800726,04/02/2009 00:00,MIN,ATL,8,14,86,3,25,94,24,30,0,16,0
20800724,04/02/2009 00:00,NYK,CLE,9,19,102,10,23,107,28,27,0,19,4
20800730,04/02/2009 00:00,GSW,PHX,13,17,124,7,23,112,34,34,1,8,23
20800733,05/02/2009 00:00,UTA,DAL,12,19,115,3,16,87,30,31,1,28,5
20800732,05/02/2009 00:00,BOS,LAL,8,17,109,9,17,110,34,33,0,1,12
20800731,05/02/2009 00:00,PHI,IND,5,26,99,13,15,94,29,20,1,22,10
20800739,06/02/2009 00:00,OKC,POR,2,20,102,6,15,93,38,30,1,20,24
20800741,06/02/2009 00:00,SAC,UTA,7,28,107,4,29,111,29,35,0,25,28
20800742,06/02/2009 00:00,PHX,GSW,2,23,115,4,23,105,43,35,1,23,8
20800735,06/02/2009 00:00,IND,ORL,9,28,107,11,21,102,26,24,1,10,21
20800736,06/02/2009 00:00,NYK,BOS,12,12,100,7,23,110,26,33,0,19,1
20800738,06/02/2009 00:00,NOH,TOR,15,14,101,7,15,92,21,28,1,18,27
20800734,06/02/2009 00:00,CHA,ATL,6,23,97,10,30,102,28,21,0,2,0
20800740,06/02/2009 00:00,WAS,DEN,8,25,103,7,19,124,27,42,0,29,6
20800737,06/02/2009 00:00,MEM,LAC,5,26,105,16,18,126,32,30,0,13,11
20800745,07/02/2009 00:00,NJN,DEN,8,32,114,4,14,70,29,22,1,17,6
20800747,07/02/2009 00:00,DAL,CHI,7,18,115,10,18,114,38,33,1,5,3
20800746,07/02/2009 00:00,MEM,TOR,5,13,78,5,19,70,25,18,1,13,27
20800749,07/02/2009 00:00,MIL,DET,6,33,121,10,26,126,35,35,0,15,7
20800748,07/02/2009 00:00,HOU,MIN,9,14,107,9,11,90,33,26,1,9,16
20800744,07/02/2009 00:00,PHI,MIA,4,30,94,3,13,84,26,31,1,22,14
20800743,07/02/2009 00:00,ATL,LAC,7,24,97,11,12,121,26,38,0,0,11
20800756,08/02/2009 00:00,NOH,MIN,3,32,101,8,15,97,30,29,1,18,16
20800758,08/02/2009 00:00,DET,PHX,6,19,97,4,21,107,30,37,0,7,23
20800754,08/02/2009 00:00,POR,NYK,9,14,109,14,12,108,34,27,1,24,19
20800751,08/02/2009 00:00,CLE,LAL,11,12,91,3,12,101,23,40,0,4,12
20800753,08/02/2009 00:00,ORL,NJN,6,25,101,5,11,84,29,29,1,21,17
20800750,08/02/2009 00:00,BOS,SAS,3,8,99,8,19,105,41,31,0,1,26
20800755,08/02/2009 00:00,WAS,IND,10,27,119,9,30,117,31,30,1,29,10
20800759,08/02/2009 00:00,GSW,UTA,6,28,116,5,25,96,35,28,1,8,28
20800752,08/02/2009 00:00,MIA,CHA,7,5,96,10,6,92,35,28,1,14,2
20800757,08/02/2009 00:00,OKC,SAC,4,22,116,12,13,113,41,32,1,20,25
20800762,09/02/2009 00:00,MEM,NOH,3,26,85,7,21,80,25,19,1,13,18
20800760,09/02/2009 00:00,CHA,LAC,6,10,94,3,10,73,33,27,1,2,11
20800761,09/02/2009 00:00,PHI,PHX,4,24,108,3,16,91,36,33,1,22,23
20800763,09/02/2009 00:00,MIL,HOU,10,20,124,12,38,112,37,19,1,15,9
20800768,10/02/2009 00:00,MIN,TOR,7,19,102,7,17,110,31,36,0,16,27
20800767,10/02/2009 00:00,NJN,SAS,4,7,93,8,18,108,37,33,0,17,26
20800769,10/02/2009 00:00,CHI,DET,5,28,107,4,16,102,32,37,1,3,7
20800771,10/02/2009 00:00,GSW,NYK,12,28,144,11,18,127,40,38,1,8,19
20800764,10/02/2009 00:00,ATL,WAS,10,11,111,2,22,90,35,31,1,0,29
20800770,10/02/2009 00:00,DAL,SAC,5,19,118,8,22,100,42,27,1,5,25
20800772,10/02/2009 00:00,LAL,OKC,5,10,105,7,21,98,40,28,1,12,20
20800765,10/02/2009 00:00,IND,CLE,11,11,96,6,21,95,26,28,1,10,4
20800766,10/02/2009 00:00,MIA,DEN,6,12,82,5,12,99,26,36,0,14,6
20800778,11/02/2009 00:00,DET,ATL,5,12,95,4,19,99,34,34,0,7,0
20800781,11/02/2009 00:00,HOU,SAC,9,17,94,3,15,82,25,29,1,9,25
20800774,11/02/2009 00:00,CLE,PHX,11,16,109,3,17,92,30,33,1,4,23
20800777,11/02/2009 00:00,TOR,SAS,6,15,91,5,12,89,29,31,1,27,26
20800775,11/02/2009 00:00,ORL,DEN,9,22,73,5,23,82,12,22,0,21,6
20800782,11/02/2009 00:00,UTA,LAL,6,25,113,5,20,109,35,37,1,28,12
20800780,11/02/2009 00:00,NOH,BOS,2,23,77,2,17,89,24,33,0,18,1
20800783,11/02/2009 00:00,POR,OKC,8,14,106,1,27,92,34,31,1,24,20
20800779,11/02/2009 00:00,MIL,IND,9,29,122,11,25,110,33,26,1,15,10
20800776,11/02/2009 00:00,PHI,MEM,2,15,91,6,13,87,35,28,1,22,13
20800773,11/02/2009 00:00,CHA,WAS,11,16,101,9,10,89,26,26,1,2,29
20800784,11/02/2009 00:00,LAC,NYK,15,13,128,8,18,124,35,41,1,11,19
20800787,12/02/2009 00:00,GSW,POR,4,39,105,6,14,98,27,33,1,8,24
20800785,12/02/2009 00:00,CHI,MIA,1,30,93,7,12,95,30,31,0,3,14
20800786,12/02/2009 00:00,DAL,BOS,7,21,92,3,26,99,25,32,0,5,1
20800795,17/02/2009 00:00,PHX,LAC,4,24,140,13,15,100,52,23,1,23,11
20800793,17/02/2009 00:00,OKC,NOH,6,20,98,8,14,100,30,31,0,20,18
20800791,17/02/2009 00:00,DET,MIL,4,14,86,6,22,92,30,26,0,7,15
20800790,17/02/2009 00:00,WAS,MIN,5,26,111,6,27,103,35,29,1,29,16
20800797,17/02/2009 00:00,LAL,ATL,7,5,96,2,19,83,35,29,1,12,0
20800796,17/02/2009 00:00,UTA,MEM,5,32,117,3,26,99,35,32,1,28,13
20800792,17/02/2009 00:00,NYK,SAS,9,13,112,8,19,107,36,32,1,19,26
20800788,17/02/2009 00:00,IND,PHI,5,13,100,2,19,91,36,33,1,10,22
20800789,17/02/2009 00:00,ORL,CHA,9,28,107,6,8,102,26,38,1,21,2
20800794,17/02/2009 00:00,HOU,NJN,15,19,114,9,15,88,25,23,1,9,17
20800800,18/02/2009 00:00,MIA,MIN,5,23,104,14,23,111,33,23,0,14,16
20800798,18/02/2009 00:00,CHA,IND,8,27,103,5,13,94,26,33,1,2,10
20800799,18/02/2009 00:00,TOR,CLE,4,10,76,2,11,93,27,38,0,27,4
20800806,18/02/2009 00:00,SAC,ATL,7,19,100,9,22,105,30,28,0,25,0
20800801,18/02/2009 00:00,MIL,CHI,7,27,104,7,34,113,28,29,0,15,3
20800807,18/02/2009 00:00,GSW,LAL,8,17,121,9,28,129,40,37,0,8,12
20800802,18/02/2009 00:00,NOH,ORL,8,17,117,13,20,85,38,13,1,18,21
20800805,18/02/2009 00:00,POR,MEM,7,15,94,4,12,90,29,33,1,24,13
20800804,18/02/2009 00:00,DAL,NJN,10,19,113,4,18,98,32,34,1,5,17
20800808,18/02/2009 00:00,LAC,PHX,11,24,119,10,20,142,31,46,0,11,23
20800803,18/02/2009 00:00,PHI,DEN,4,29,89,4,23,101,24,33,0,22,6
20800809,19/02/2009 00:00,DET,SAS,2,11,79,7,14,83,31,24,0,7,26
20800810,19/02/2009 00:00,UTA,BOS,2,24,90,4,19,85,30,27,1,28,1
20800820,20/02/2009 00:00,POR,ATL,8,12,108,7,17,98,36,30,1,24,0
20800813,20/02/2009 00:00,MEM,SAC,5,29,106,10,37,115,31,24,0,13,25
20800818,20/02/2009 00:00,MIL,CLE,8,21,103,13,22,111,29,25,0,15,4
20800821,20/02/2009 00:00,LAL,NOH,7,32,115,12,15,111,31,30,1,12,18
20800815,20/02/2009 00:00,NJN,WAS,7,23,96,2,25,107,26,38,0,17,29
20800816,20/02/2009 00:00,CHI,DEN,5,31,116,7,14,99,35,32,1,3,6
20800811,20/02/2009 00:00,CHA,ORL,5,15,80,11,19,92,25,20,0,2,21
20800812,20/02/2009 00:00,NYK,TOR,17,18,127,5,16,97,29,33,1,19,27
20800814,20/02/2009 00:00,MIN,IND,10,23,105,10,20,112,26,31,0,16,10
20800819,20/02/2009 00:00,PHX,OKC,12,22,140,12,18,118,41,32,1,23,20
20800817,20/02/2009 00:00,HOU,DAL,9,18,93,8,10,86,24,26,1,9,5
20800825,21/02/2009 00:00,UTA,NOH,8,14,102,6,18,88,32,26,1,28,18
20800823,21/02/2009 00:00,WAS,SAS,0,13,67,13,11,98,27,24,0,29,26
20800822,21/02/2009 00:00,MIA,PHI,4,17,97,4,21,91,34,29,1,14,22
20800826,21/02/2009 00:00,GSW,OKC,9,34,133,2,28,120,36,43,1,8,20
20800824,21/02/2009 00:00,DAL,SAC,5,23,116,7,16,95,39,29,1,5,25
20800833,22/02/2009 00:00,POR,LAC,10,10,116,8,21,87,38,21,1,24,11
20800828,22/02/2009 00:00,TOR,NYK,8,15,111,10,12,100,36,29,1,27,19
20800830,22/02/2009 00:00,HOU,CHA,13,14,99,4,20,78,23,23,1,9,2
20800835,22/02/2009 00:00,CLE,DET,10,19,99,5,9,78,25,27,1,4,7
20800829,22/02/2009 00:00,PHX,BOS,7,17,108,8,28,128,35,38,0,23,1
20800834,22/02/2009 00:00,MIN,LAL,10,14,108,5,20,111,32,38,0,16,12
20800831,22/02/2009 00:00,MIL,DEN,10,32,120,6,35,117,29,32,1,15,6
20800832,22/02/2009 00:00,ORL,MIA,17,23,122,6,19,99,24,31,1,21,14
20800827,22/02/2009 00:00,IND,CHI,8,18,98,6,17,91,28,28,1,10,3
20800837,23/02/2009 00:00,NYK,IND,9,30,123,8,25,119,33,35,1,19,10
20800836,23/02/2009 00:00,NJN,PHI,12,18,98,3,23,96,22,32,1,17,22
20800841,23/02/2009 00:00,LAC,GSW,13,15,118,6,21,105,32,33,1,11,8
20800838,23/02/2009 00:00,DEN,BOS,3,23,76,14,18,114,22,27,0,6,1
20800840,23/02/2009 00:00,SAC,NOH,9,22,105,9,23,112,28,31,0,25,18
20800839,23/02/2009 00:00,UTA,ATL,6,14,108,6,13,89,38,29,1,28,0
20800849,24/02/2009 00:00,PHX,CHA,9,23,112,8,18,102,31,30,1,23,2
20800846,24/02/2009 00:00,OKC,LAL,5,22,93,7,18,107,28,34,0,20,12
20800845,24/02/2009 00:00,CHI,ORL,4,20,120,9,13,102,44,31,1,3,21
20800843,24/02/2009 00:00,TOR,MIN,6,20,118,8,16,110,40,35,1,27,16
20800844,24/02/2009 00:00,MIA,DET,9,18,103,1,20,91,29,34,1,14,7
20800848,24/02/2009 00:00,SAS,DAL,6,13,93,3,19,76,31,24,1,26,5
20800842,24/02/2009 00:00,CLE,MEM,8,24,94,5,6,79,23,29,1,4,13
20800847,24/02/2009 00:00,HOU,POR,7,19,98,5,15,94,29,32,1,9,24
20800850,25/02/2009 00:00,IND,MEM,11,17,104,3,18,99,27,36,1,10,13
20800858,25/02/2009 00:00,DEN,ATL,10,22,110,5,24,109,29,35,1,6,0
20800856,25/02/2009 00:00,DAL,MIL,8,30,116,7,15,96,31,30,1,5,15
20800852,25/02/2009 00:00,NJN,CHI,8,25,111,7,22,99,31,28,1,17,3
20800860,25/02/2009 00:00,LAC,BOS,5,14,93,7,22,91,32,24,1,11,1
20800854,25/02/2009 00:00,MIN,UTA,3,24,103,5,33,120,35,36,0,16,28
20800855,25/02/2009 00:00,NOH,DET,4,18,90,7,10,87,30,28,1,18,7
20800851,25/02/2009 00:00,WAS,PHI,6,16,98,6,22,106,32,33,0,29,22
20800859,25/02/2009 00:00,SAC,CHA,6,23,91,9,17,98,25,27,0,25,2
20800857,25/02/2009 00:00,SAS,POR,9,6,99,5,15,84,33,27,1,26,24
20800853,25/02/2009 00:00,NYK,ORL,13,14,109,7,29,114,28,32,0,19,21
20800861,26/02/2009 00:00,HOU,CLE,8,15,93,6,14,74,27,21,1,9,4
20800862,26/02/2009 00:00,LAL,PHX,9,15,132,8,20,106,45,31,1,12,23
20800863,27/02/2009 00:00,NOH,MIL,4,11,95,11,15,94,36,23,1,18,15
20800867,27/02/2009 00:00,BOS,IND,10,16,104,7,16,99,29,31,1,1,10
20800865,27/02/2009 00:00,WAS,CHI,5,22,113,5,25,90,38,25,1,29,3
20800866,27/02/2009 00:00,ATL,MIA,3,20,91,5,8,83,31,30,1,0,14
20800873,27/02/2009 00:00,SAS,CLE,4,16,86,7,18,97,29,29,0,26,4
20800868,27/02/2009 00:00,NYK,PHI,10,21,103,3,39,108,26,30,0,19,22
20800871,27/02/2009 00:00,DEN,LAL,3,27,90,2,21,79,27,26,1,6,12
20800875,27/02/2009 00:00,GSW,CHA,8,21,109,9,23,112,32,31,0,8,2
20800864,27/02/2009 00:00,ORL,DET,4,15,85,2,19,93,29,34,0,21,7
20800872,27/02/2009 00:00,PHX,TOR,3,20,133,6,25,113,52,35,1,23,27
20800869,27/02/2009 00:00,MIN,POR,5,19,82,8,18,102,24,30,0,16,24
20800870,27/02/2009 00:00,DAL,OKC,4,22,110,7,23,108,38,32,1,5,20
20800874,27/02/2009 00:00,SAC,LAC,11,11,98,8,10,86,27,26,1,25,11
20800877,28/02/2009 00:00,MIA,NYK,7,17,120,16,23,115,41,22,1,14,19
20800878,28/02/2009 00:00,MEM,OKC,3,19,92,4,29,99,32,29,0,13,20
20800879,28/02/2009 00:00,CHI,HOU,4,13,105,10,14,102,40,29,1,3,9
20800882,28/02/2009 00:00,LAC,CHA,7,12,95,10,10,100,31,30,0,11,2
20800881,28/02/2009 00:00,UTA,SAC,7,15,102,8,11,89,33,27,1,28,25
20800880,28/02/2009 00:00,MIL,WAS,11,16,109,2,23,93,30,32,1,15,29
20800876,28/02/2009 00:00,PHI,ORL,5,19,100,15,17,106,33,22,0,22,21
20800884,01/03/2009 00:00,PHX,LAL,6,26,118,8,19,111,37,34,1,23,12
20800890,01/03/2009 00:00,DAL,TOR,7,20,109,3,27,98,34,31,1,5,27
20800885,01/03/2009 00:00,ATL,CLE,3,22,87,6,16,88,28,27,0,0,4
20800891,01/03/2009 00:00,GSW,UTA,8,18,104,4,22,112,31,39,0,8,28
20800889,01/03/2009 00:00,POR,SAS,7,23,102,8,8,84,29,26,1,24,26
20800888,01/03/2009 00:00,MIN,HOU,9,5,94,6,19,105,31,34,0,16,9
20800887,01/03/2009 00:00,IND,DEN,10,16,100,4,22,94,27,30,1,10,6
20800886,01/03/2009 00:00,NJN,NOH,7,15,96,8,27,99,30,24,0,17,18
20800883,01/03/2009 00:00,BOS,DET,2,23,95,7,34,105,33,25,0,1,7
20800894,02/03/2009 00:00,MIA,CLE,5,17,100,11,22,107,34,26,0,14,4
20800895,02/03/2009 00:00,OKC,DAL,5,15,96,7,12,87,33,27,1,20,5
20800893,02/03/2009 00:00,WAS,ATL,2,13,89,6,18,98,35,31,0,29,0
20800892,02/03/2009 00:00,PHI,NOH,4,15,91,10,18,98,32,25,0,22,18
20800896,02/03/2009 00:00,LAC,SAS,4,18,78,7,13,106,24,36,0,11,26
20800898,03/03/2009 00:00,ORL,PHX,7,30,111,7,12,99,30,33,1,21,23
20800899,03/03/2009 00:00,DET,DEN,4,28,100,7,14,95,30,30,1,7,6
20800902,03/03/2009 00:00,HOU,TOR,7,14,107,7,8,97,36,34,1,9,27
20800900,03/03/2009 00:00,MIL,NJN,6,19,95,9,24,99,29,24,0,15,17
20800903,03/03/2009 00:00,SAC,IND,7,30,109,11,20,117,29,32,0,25,10
20800901,03/03/2009 00:00,MIN,GSW,6,22,94,10,34,118,27,27,0,16,8
20800897,03/03/2009 00:00,CHA,CHI,4,18,96,3,17,80,33,27,1,2,3
20800904,03/03/2009 00:00,LAL,MEM,4,15,99,7,18,89,36,25,1,12,13
20800906,04/03/2009 00:00,MIA,PHX,13,26,135,14,19,129,35,34,1,14,23
20800912,04/03/2009 00:00,UTA,HOU,4,17,101,8,24,94,36,23,1,28,9
20800914,04/03/2009 00:00,LAC,MEM,6,19,95,7,19,118,29,39,0,11,13
20800905,04/03/2009 00:00,CLE,MIL,9,20,91,4,13,73,22,24,1,4,15
20800907,04/03/2009 00:00,NJN,BOS,13,22,111,8,25,115,25,33,0,17,1
20800908,04/03/2009 00:00,NYK,ATL,9,20,109,6,13,105,31,37,1,19,0
20800909,04/03/2009 00:00,OKC,WAS,3,11,88,3,20,83,34,27,1,20,29
20800911,04/03/2009 00:00,DAL,SAS,9,24,107,7,17,102,28,32,1,5,26
20800910,04/03/2009 00:00,CHI,GSW,5,27,110,5,11,88,34,31,1,3,8
20800913,04/03/2009 00:00,POR,IND,4,27,107,7,12,105,34,36,1,24,10
20800915,05/03/2009 00:00,NOH,DAL,6,14,104,5,23,88,36,25,1,18,5
20800916,05/03/2009 00:00,DEN,POR,6,14,106,6,16,90,37,28,1,6,24
20800925,06/03/2009 00:00,LAL,MIN,8,20,110,6,26,90,33,23,1,12,16
20800924,06/03/2009 00:00,SAS,WAS,7,15,100,1,17,78,32,29,1,26,29
20800918,06/03/2009 00:00,ORL,NJN,9,26,105,9,17,102,26,29,1,21,17
20800920,06/03/2009 00:00,BOS,CLE,6,9,105,7,27,94,39,23,1,1,4
20800921,06/03/2009 00:00,DET,GSW,3,19,108,3,22,91,40,30,1,7,8
20800926,06/03/2009 00:00,UTA,DEN,5,28,97,6,25,91,27,24,1,28,6
20800919,06/03/2009 00:00,TOR,MIA,4,14,102,10,16,108,38,31,0,27,14
20800922,06/03/2009 00:00,CHI,MIL,6,37,117,1,17,102,31,41,1,3,15
20800923,06/03/2009 00:00,HOU,PHX,6,28,116,12,10,112,35,33,1,9,23
20800917,06/03/2009 00:00,CHA,ATL,6,10,98,7,8,91,35,31,1,2,0
20800929,07/03/2009 00:00,NYK,CHA,11,26,105,11,21,114,23,30,0,19,2
20800927,07/03/2009 00:00,ATL,DET,3,18,87,5,14,83,30,27,1,0,7
20800933,07/03/2009 00:00,MIL,GSW,9,28,127,8,30,120,36,33,1,15,8
20800932,07/03/2009 00:00,DAL,WAS,8,25,119,8,17,103,35,31,1,5,29
20800931,07/03/2009 00:00,NOH,OKC,6,18,108,5,19,90,36,28,1,18,20
20800935,07/03/2009 00:00,LAC,IND,7,18,105,8,16,106,33,33,0,11,10
20800934,07/03/2009 00:00,POR,MIN,5,20,95,5,16,93,30,31,1,24,16
20800928,07/03/2009 00:00,CLE,MIA,10,19,99,3,14,89,25,33,1,4,14
20800930,07/03/2009 00:00,MEM,PHI,3,14,105,3,19,110,41,41,0,13,22
20800937,08/03/2009 00:00,TOR,UTA,4,21,101,4,21,109,34,38,0,27,28
20800942,08/03/2009 00:00,SAC,DEN,14,22,114,4,30,106,25,32,1,25,6
20800936,08/03/2009 00:00,BOS,ORL,2,17,79,8,12,86,28,25,0,1,21
20800939,08/03/2009 00:00,NJN,NYK,8,18,106,11,10,101,32,29,1,17,19
20800938,08/03/2009 00:00,SAS,PHX,8,19,103,8,10,98,30,32,1,26,23
20800941,08/03/2009 00:00,OKC,PHI,2,17,89,3,15,74,33,25,1,20,22
20800940,08/03/2009 00:00,HOU,MEM,4,17,93,3,16,83,32,29,1,9,13
20800943,09/03/2009 00:00,ATL,NOH,10,17,89,3,12,79,21,29,1,0,18
20800945,09/03/2009 00:00,MIA,CHI,12,32,130,11,30,127,31,32,1,14,3
20800947,09/03/2009 00:00,DEN,HOU,8,23,95,9,20,97,24,25,0,6,9
20800944,09/03/2009 00:00,DET,ORL,3,15,98,7,29,94,37,22,1,7,21
20800948,09/03/2009 00:00,POR,LAL,11,20,111,8,14,94,29,28,1,24,12
20800946,09/03/2009 00:00,MIN,WAS,7,18,99,2,26,110,30,39,0,16,29
20800951,10/03/2009 00:00,SAS,CHA,11,9,100,7,19,86,29,23,1,26,2
20800950,10/03/2009 00:00,MIL,NYK,7,25,112,9,37,120,33,28,0,15,19
20800953,10/03/2009 00:00,SAC,OKC,7,11,98,3,22,99,33,34,0,25,20
20800949,10/03/2009 00:00,IND,UTA,10,20,100,4,28,112,25,36,0,10,28
20800952,10/03/2009 00:00,PHX,DAL,6,15,117,10,18,122,42,37,0,23,5
20800954,10/03/2009 00:00,LAC,CLE,3,20,83,3,20,87,27,29,0,11,4
20800958,11/03/2009 00:00,WAS,NOH,6,16,98,10,19,109,32,30,0,29,18
20800956,11/03/2009 00:00,ORL,CHI,9,18,107,6,19,79,31,21,1,21,3
20800957,11/03/2009 00:00,PHI,TOR,5,22,115,9,11,106,39,34,1,22,27
20800964,11/03/2009 00:00,POR,DAL,8,17,89,4,15,93,24,33,0,24,5
20800960,11/03/2009 00:00,MIA,BOS,9,18,107,8,25,99,31,25,1,14,1
20800962,11/03/2009 00:00,HOU,LAL,5,13,96,2,14,102,34,41,0,9,12
20800959,11/03/2009 00:00,DET,NYK,1,20,111,10,20,116,44,33,0,7,19
20800961,11/03/2009 00:00,MIN,MEM,10,18,104,3,12,79,28,29,1,16,13
20800963,11/03/2009 00:00,DEN,OKC,5,23,112,3,30,99,37,30,1,6,20
20800955,11/03/2009 00:00,ATL,UTA,5,21,100,4,11,93,32,35,1,0,28
20800965,11/03/2009 00:00,GSW,NJN,5,39,116,9,23,112,31,31,1,8,17
20800967,12/03/2009 00:00,PHX,CLE,4,15,111,17,22,119,42,23,0,23,4
20800966,12/03/2009 00:00,SAS,LAL,11,8,95,4,12,102,27,39,0,26,12
20800974,13/03/2009 00:00,MIN,NYK,6,20,94,6,28,102,28,28,0,16,19
20800973,13/03/2009 00:00,BOS,MEM,7,19,102,7,19,92,31,26,1,1,13
20800972,13/03/2009 00:00,ATL,IND,7,10,101,3,10,87,35,34,1,0,10
20800968,13/03/2009 00:00,CHA,HOU,5,13,86,7,12,91,29,29,0,2,9
20800969,13/03/2009 00:00,PHI,CHI,1,11,104,9,12,101,45,31,1,22,3
20800977,13/03/2009 00:00,SAC,CLE,14,25,123,10,30,126,28,33,0,25,4
20800970,13/03/2009 00:00,TOR,DET,2,15,95,6,9,99,37,36,0,27,7
20800975,13/03/2009 00:00,MIL,NOH,10,6,86,5,22,95,25,29,0,15,18
20800976,13/03/2009 00:00,POR,NJN,6,39,109,8,20,100,26,28,1,24,17
20800978,13/03/2009 00:00,GSW,DAL,5,24,119,9,13,110,40,35,1,8,5
20800971,13/03/2009 00:00,WAS,ORL,6,19,103,12,18,112,33,29,0,29,21
20800984,14/03/2009 00:00,PHX,OKC,8,20,106,3,18,95,31,34,1,23,20
20800982,14/03/2009 00:00,HOU,SAS,7,12,85,6,14,88,26,28,0,9,26
20800980,14/03/2009 00:00,MIN,CHA,10,12,108,6,18,100,33,32,1,16,2
20800983,14/03/2009 00:00,DEN,LAC,4,31,107,9,25,94,32,21,1,6,11
20800981,14/03/2009 00:00,CHI,NOH,10,7,97,0,9,79,30,35,1,3,18
20800979,14/03/2009 00:00,MIA,UTA,9,35,140,9,22,129,39,40,1,14,28
20800994,15/03/2009 00:00,GSW,PHX,7,35,130,8,28,154,37,51,0,8,23
20800995,15/03/2009 00:00,LAC,NJN,9,18,107,10,19,105,31,28,1,11,17
20800991,15/03/2009 00:00,LAL,DAL,8,15,107,13,21,100,34,20,1,12,5
20800986,15/03/2009 00:00,CLE,NYK,6,12,98,11,12,93,34,24,1,4,19
20800985,15/03/2009 00:00,ATL,POR,5,9,98,2,14,80,37,30,1,0,24
20800993,15/03/2009 00:00,WAS,SAC,7,25,106,8,22,104,30,29,1,29,25
20800989,15/03/2009 00:00,PHI,MIA,5,14,85,5,16,77,28,23,1,22,14
20800990,15/03/2009 00:00,TOR,IND,4,28,110,9,14,87,35,23,1,27,10
