team_id_home,home_team,game_id,game_date,matchup_home,wl_home,fgm_home,fga_home,fg_pct_home,fg3m_home,fg3a_home,fg3_pct_home,ftm_home,fta_home,ft_pct_home,pts_home,team_id_away,team_abbreviation_away,wl_away,fgm_away,fga_away,fg_pct_away,fg3m_away,fg3a_away,fg3_pct_away,ftm_away,fta_away,ft_pct_away,pts_away
1610612743,DEN,20800615,20/01/2009 00:00,DEN vs. SAC,W,40,71,0.563,3,14,0.214,35,46,0.761,118,1610612758,SAC,L,35,82,0.427,11,22,0.5,18,22,0.818,99
1610612749,MIL,20800621,21/01/2009 00:00,MIL vs. DAL,W,48,83,0.578,13,26,0.5,24,29,0.828,133,1610612742,DAL,L,30,82,0.366,5,11,0.455,34,39,0.872,99
1610612758,SAC,20800625,21/01/2009 00:00,SAC vs. WAS,L,35,80,0.438,12,25,0.48,25,30,0.833,107,1610612764,WAS,W,43,83,0.518,2,14,0.143,22,27,0.815,110
1610612740,NOH,20800622,21/01/2009 00:00,NOH vs. NJN,W,40,79,0.506,9,22,0.409,13,19,0.684,102,1610612751,NJN,L,37,78,0.474,9,19,0.474,9,18,0.5,92
1610612744,GSW,20800626,21/01/2009 00:00,GSW vs. OKC,L,39,75,0.52,5,12,0.417,38,40,0.95,121,1610612760,OKC,W,42,85,0.494,8,13,0.615,30,33,0.909,122
1610612765,DET,20800618,21/01/2009 00:00,DET vs. TOR,W,40,79,0.506,3,12,0.25,12,15,0.8,95,1610612761,TOR,L,31,73,0.425,4,12,0.333,10,17,0.588,76
1610612752,NYK,20800620,21/01/2009 00:00,NYK vs. PHX,W,41,89,0.461,9,27,0.333,23,28,0.821,114,1610612756,PHX,L,41,87,0.471,5,15,0.333,22,36,0.611,109
1610612745,HOU,20800623,21/01/2009 00:00,HOU vs. UTA,W,35,76,0.461,11,24,0.458,27,28,0.964,108,1610612762,UTA,L,37,85,0.435,6,19,0.316,19,28,0.679,99
1610612746,LAC,20800627,21/01/2009 00:00,LAC vs. LAL,L,38,78,0.487,6,14,0.429,15,17,0.882,97,1610612747,LAL,W,43,86,0.5,5,21,0.238,17,23,0.739,108
1610612766,CHA,20800617,21/01/2009 00:00,CHA vs. MEM,W,38,76,0.5,7,16,0.438,18,23,0.783,101,1610612763,MEM,L,29,61,0.475,3,10,0.3,25,35,0.714,86
1610612757,POR,20800624,21/01/2009 00:00,POR vs. CLE,L,33,81,0.407,7,22,0.318,25,33,0.758,98,1610612739,CLE,W,41,78,0.526,11,19,0.579,11,15,0.733,104
1610612748,MIA,20800619,21/01/2009 00:00,MIA vs. BOS,L,32,80,0.4,7,25,0.28,12,16,0.75,83,1610612738,BOS,W,37,72,0.514,15,25,0.6,9,13,0.692,98
1610612753,ORL,20800628,22/01/2009 00:00,ORL vs. BOS,L,26,68,0.382,7,22,0.318,21,29,0.724,80,1610612738,BOS,W,35,75,0.467,0,6,0,20,25,0.8,90
1610612747,LAL,20800629,22/01/2009 00:00,LAL vs. WAS,W,45,84,0.536,8,19,0.421,19,23,0.826,117,1610612764,WAS,L,37,83,0.446,5,15,0.333,18,20,0.9,97
1610612737,ATL,20800633,23/01/2009 00:00,ATL vs. MIL,W,43,77,0.558,8,16,0.5,23,30,0.767,117,1610612749,MIL,L,30,79,0.38,10,22,0.455,17,23,0.739,87
1610612752,NYK,20800634,23/01/2009 00:00,NYK vs. MEM,W,38,76,0.5,9,32,0.281,23,27,0.852,108,1610612763,MEM,L,30,77,0.39,7,16,0.438,21,29,0.724,88
1610612744,GSW,20800638,23/01/2009 00:00,GSW vs. CLE,L,35,80,0.438,6,15,0.4,29,36,0.806,105,1610612739,CLE,W,36,85,0.424,10,20,0.5,24,34,0.706,106
1610612766,CHA,20800630,23/01/2009 00:00,CHA vs. PHX,W,40,78,0.513,7,15,0.467,11,15,0.733,98,1610612756,PHX,L,27,75,0.36,6,14,0.429,16,26,0.615,76
1610612754,IND,20800632,23/01/2009 00:00,IND vs. HOU,W,33,84,0.393,8,26,0.308,33,38,0.868,107,1610612745,HOU,L,37,86,0.43,6,20,0.3,22,29,0.759,102
1610612765,DET,20800631,23/01/2009 00:00,DET vs. DAL,L,31,73,0.425,1,3,0.333,28,29,0.966,91,1610612742,DAL,W,45,82,0.549,6,14,0.429,16,21,0.762,112
1610612746,LAC,20800639,23/01/2009 00:00,LAC vs. OKC,W,38,79,0.481,11,19,0.579,20,24,0.833,107,1610612760,OKC,L,32,75,0.427,7,15,0.467,33,39,0.846,104
1610612741,CHI,20800636,23/01/2009 00:00,CHI vs. TOR,L,32,69,0.464,8,19,0.421,22,31,0.71,94,1610612761,TOR,W,43,76,0.566,6,11,0.545,22,27,0.815,114
1610612750,MIN,20800635,23/01/2009 00:00,MIN vs. NOH,W,40,78,0.513,10,21,0.476,26,34,0.765,116,1610612740,NOH,L,42,79,0.532,13,22,0.591,11,13,0.846,108
1610612759,SAS,20800637,23/01/2009 00:00,SAS vs. NJN,W,35,75,0.467,6,18,0.333,18,19,0.947,94,1610612751,NJN,L,34,80,0.425,6,15,0.4,17,18,0.944,91
1610612763,MEM,20800642,24/01/2009 00:00,MEM vs. NJN,L,30,70,0.429,6,14,0.429,22,30,0.733,88,1610612751,NJN,W,38,83,0.458,9,29,0.31,14,18,0.778,99
1610612757,POR,20800645,24/01/2009 00:00,POR vs. WAS,W,35,80,0.438,7,17,0.412,23,31,0.742,100,1610612764,WAS,L,32,67,0.478,10,16,0.625,13,17,0.765,87
1610612748,MIA,20800641,24/01/2009 00:00,MIA vs. ORL,W,37,78,0.474,5,14,0.357,24,32,0.75,103,1610612753,ORL,L,33,69,0.478,9,25,0.36,22,28,0.786,97
1610612762,UTA,20800644,24/01/2009 00:00,UTA vs. CLE,L,40,84,0.476,3,14,0.214,14,21,0.667,97,1610612739,CLE,W,40,79,0.506,10,27,0.37,12,20,0.6,102
1610612755,PHI,20800640,24/01/2009 00:00,PHI vs. NYK,W,42,78,0.538,6,15,0.4,26,32,0.813,116,1610612752,NYK,L,39,80,0.488,15,32,0.469,17,22,0.773,110
1610612749,MIL,20800643,24/01/2009 00:00,MIL vs. SAC,W,40,87,0.46,3,12,0.25,23,32,0.719,106,1610612758,SAC,L,35,77,0.455,7,20,0.35,27,30,0.9,104
1610612737,ATL,20800648,25/01/2009 00:00,ATL vs. PHX,L,35,84,0.417,5,22,0.227,24,30,0.8,99,1610612756,PHX,W,36,65,0.554,5,10,0.5,27,32,0.844,104
1610612761,TOR,20800649,25/01/2009 00:00,TOR vs. SAC,W,41,78,0.526,6,10,0.6,25,29,0.862,113,1610612758,SAC,L,36,83,0.434,11,25,0.44,14,17,0.824,97
1610612765,DET,20800650,25/01/2009 00:00,DET vs. HOU,L,44,78,0.564,6,13,0.462,11,20,0.55,105,1610612745,HOU,W,39,74,0.527,12,25,0.48,18,24,0.75,108
1610612743,DEN,20800653,25/01/2009 00:00,DEN vs. UTA,W,42,92,0.457,8,24,0.333,25,37,0.676,117,1610612762,UTA,L,34,84,0.405,3,13,0.231,26,41,0.634,97
1610612738,BOS,20800646,25/01/2009 00:00,BOS vs. DAL,W,50,93,0.538,16,27,0.593,8,12,0.667,124,1610612742,DAL,L,32,76,0.421,6,20,0.3,30,36,0.833,100
1610612747,LAL,20800647,25/01/2009 00:00,LAL vs. SAS,W,32,69,0.464,7,17,0.412,28,32,0.875,99,1610612759,SAS,L,33,88,0.375,5,23,0.217,14,16,0.875,85
1610612744,GSW,20800654,25/01/2009 00:00,GSW vs. LAC,W,41,84,0.488,8,17,0.471,17,23,0.739,107,1610612746,LAC,L,33,87,0.379,8,18,0.444,18,27,0.667,92
1610612750,MIN,20800652,25/01/2009 00:00,MIN vs. CHI,W,41,92,0.446,5,18,0.278,22,28,0.786,109,1610612741,CHI,L,42,88,0.477,5,14,0.357,19,26,0.731,108
1610612754,IND,20800651,25/01/2009 00:00,IND vs. CHA,W,37,86,0.43,5,20,0.25,19,23,0.826,98,1610612766,CHA,L,34,78,0.436,7,23,0.304,18,30,0.6,93
1610612740,NOH,20800659,26/01/2009 00:00,NOH vs. PHI,W,34,75,0.453,14,31,0.452,19,21,0.905,101,1610612755,PHI,L,36,67,0.537,2,14,0.143,12,20,0.6,86
1610612760,OKC,20800660,26/01/2009 00:00,OKC vs. NJN,W,30,73,0.411,4,11,0.364,30,38,0.789,94,1610612751,NJN,L,34,85,0.4,4,17,0.235,13,18,0.722,85
1610612746,LAC,20800661,26/01/2009 00:00,LAC vs. POR,L,30,67,0.448,8,20,0.4,20,26,0.769,88,1610612757,POR,W,40,69,0.58,8,18,0.444,25,37,0.676,113
1610612748,MIA,20800656,26/01/2009 00:00,MIA vs. ATL,W,35,76,0.461,7,21,0.333,18,22,0.818,95,1610612737,ATL,L,26,68,0.382,3,16,0.188,24,34,0.706,79
1610612749,MIL,20800658,26/01/2009 00:00,MIL vs. MIN,L,34,85,0.4,1,14,0.071,14,19,0.737,83,1610612750,MIN,W,30,75,0.4,8,27,0.296,22,25,0.88,90
1610612764,WAS,20800655,26/01/2009 00:00,WAS vs. PHX,L,32,81,0.395,4,11,0.364,19,24,0.792,87,1610612756,PHX,W,40,84,0.476,6,17,0.353,17,19,0.895,103
1610612752,NYK,20800657,26/01/2009 00:00,NYK vs. HOU,W,37,78,0.474,6,21,0.286,24,29,0.828,104,1610612745,HOU,L,35,90,0.389,10,33,0.303,18,20,0.9,98
1610612762,UTA,20800665,27/01/2009 00:00,UTA vs. SAS,L,38,79,0.481,6,17,0.353,18,25,0.72,100,1610612759,SAS,W,37,72,0.514,11,20,0.55,21,32,0.656,106
1610612763,MEM,20800664,27/01/2009 00:00,MEM vs. DEN,L,30,80,0.375,4,9,0.444,21,30,0.7,85,1610612743,DEN,W,32,72,0.444,9,23,0.391,27,34,0.794,100
1610612753,ORL,20800663,27/01/2009 00:00,ORL vs. IND,W,45,82,0.549,15,33,0.455,30,37,0.811,135,1610612754,IND,L,44,87,0.506,9,24,0.375,14,17,0.824,111
1610612739,CLE,20800662,27/01/2009 00:00,CLE vs. SAC,W,37,78,0.474,11,26,0.423,32,40,0.8,117,1610612758,SAC,L,37,74,0.5,12,25,0.48,24,26,0.923,110
1610612747,LAL,20800666,27/01/2009 00:00,LAL vs. CHA,L,43,99,0.434,7,22,0.318,17,23,0.739,110,1610612766,CHA,W,45,96,0.469,9,26,0.346,18,27,0.667,117
1610612750,MIN,20800672,28/01/2009 00:00,MIN vs. DET,L,37,77,0.481,2,12,0.167,13,16,0.813,89,1610612765,DET,W,36,74,0.486,3,8,0.375,23,30,0.767,98
1610612738,BOS,20800668,28/01/2009 00:00,BOS vs. SAC,W,44,80,0.55,9,13,0.692,22,27,0.815,119,1610612758,SAC,L,33,75,0.44,8,19,0.421,26,30,0.867,100
1610612746,LAC,20800678,28/01/2009 00:00,LAC vs. CHI,L,27,75,0.36,6,20,0.3,15,21,0.714,75,1610612741,CHI,W,37,78,0.474,1,7,0.143,20,25,0.8,95
1610612751,NJN,20800670,28/01/2009 00:00,NJN vs. TOR,L,37,80,0.463,15,32,0.469,17,22,0.773,106,1610612761,TOR,W,39,70,0.557,11,22,0.5,18,24,0.75,107
1610612760,OKC,20800674,28/01/2009 00:00,OKC vs. MEM,W,44,86,0.512,8,13,0.615,18,29,0.621,114,1610612763,MEM,L,37,85,0.435,8,21,0.381,20,25,0.8,102
1610612752,NYK,20800671,28/01/2009 00:00,NYK vs. ATL,W,44,88,0.5,7,22,0.318,17,23,0.739,112,1610612737,ATL,L,41,85,0.482,5,17,0.294,17,32,0.531,104
1610612757,POR,20800677,28/01/2009 00:00,POR vs. CHA,W,33,73,0.452,2,15,0.133,20,27,0.741,88,1610612766,CHA,L,29,70,0.414,4,9,0.444,12,17,0.706,74
1610612748,MIA,20800669,28/01/2009 00:00,MIA vs. WAS,W,32,82,0.39,10,32,0.313,19,22,0.864,93,1610612764,WAS,L,30,81,0.37,2,13,0.154,9,13,0.692,71
1610612742,DAL,20800676,28/01/2009 00:00,DAL vs. GSW,W,44,89,0.494,8,14,0.571,21,26,0.808,117,1610612744,GSW,L,34,88,0.386,6,11,0.545,19,21,0.905,93
1610612740,NOH,20800673,28/01/2009 00:00,NOH vs. DEN,W,34,70,0.486,7,18,0.389,19,25,0.76,94,1610612743,DEN,L,33,74,0.446,4,22,0.182,11,16,0.688,81
1610612754,IND,20800667,28/01/2009 00:00,IND vs. MIL,W,41,79,0.519,5,15,0.333,20,31,0.645,107,1610612749,MIL,L,32,69,0.464,3,13,0.231,32,38,0.842,99
1610612745,HOU,20800675,28/01/2009 00:00,HOU vs. PHI,L,37,90,0.411,8,20,0.4,11,16,0.688,93,1610612755,PHI,W,37,81,0.457,1,12,0.083,20,21,0.952,95
1610612753,ORL,20800679,29/01/2009 00:00,ORL vs. CLE,W,36,80,0.45,11,31,0.355,16,18,0.889,99,1610612739,CLE,L,34,82,0.415,7,14,0.5,13,20,0.65,88
1610612756,PHX,20800680,29/01/2009 00:00,PHX vs. SAS,L,40,81,0.494,4,7,0.571,20,25,0.8,104,1610612759,SAS,W,35,76,0.461,6,19,0.316,38,44,0.864,114
1610612765,DET,20800681,30/01/2009 00:00,DET vs. BOS,L,30,74,0.405,1,8,0.125,17,23,0.739,78,1610612738,BOS,W,31,68,0.456,4,10,0.4,20,25,0.8,86
1610612740,NOH,20800690,30/01/2009 00:00,NOH vs. GSW,L,28,78,0.359,5,21,0.238,26,33,0.788,87,1610612744,GSW,W,34,83,0.41,4,17,0.235,19,22,0.864,91
1610612758,SAC,20800691,30/01/2009 00:00,SAC vs. CHI,L,28,76,0.368,4,16,0.25,28,33,0.848,88,1610612741,CHI,W,45,81,0.556,4,11,0.364,15,27,0.556,109
1610612755,PHI,20800683,30/01/2009 00:00,PHI vs. WAS,W,42,77,0.545,9,23,0.391,11,20,0.55,104,1610612764,WAS,L,35,80,0.438,2,13,0.154,22,28,0.786,94
1610612761,TOR,20800684,30/01/2009 00:00,TOR vs. MIL,L,33,76,0.434,3,12,0.25,16,18,0.889,85,1610612749,MIL,W,35,75,0.467,7,20,0.35,19,20,0.95,96
1610612737,ATL,20800685,30/01/2009 00:00,ATL vs. NJN,W,36,70,0.514,7,22,0.318,26,31,0.839,105,1610612751,NJN,L,30,75,0.4,7,20,0.35,21,31,0.677,88
1610612754,IND,20800682,30/01/2009 00:00,IND vs. MIA,W,37,87,0.425,15,31,0.484,25,29,0.862,114,1610612748,MIA,L,39,81,0.481,10,29,0.345,15,21,0.714,103
1610612743,DEN,20800688,30/01/2009 00:00,DEN vs. CHA,W,40,73,0.548,4,13,0.308,26,35,0.743,110,1610612766,CHA,L,35,77,0.455,9,20,0.45,20,27,0.741,99
1610612750,MIN,20800687,30/01/2009 00:00,MIN vs. LAL,L,41,96,0.427,4,15,0.267,33,37,0.892,119,1610612747,LAL,W,48,95,0.505,10,27,0.37,26,33,0.788,132
1610612739,CLE,20800686,30/01/2009 00:00,CLE vs. LAC,W,42,85,0.494,14,26,0.538,14,15,0.933,112,1610612746,LAC,L,35,87,0.402,11,28,0.393,14,15,0.933,95
1610612762,UTA,20800689,30/01/2009 00:00,UTA vs. OKC,W,44,86,0.512,7,17,0.412,15,23,0.652,110,1610612760,OKC,L,34,71,0.479,2,11,0.182,20,25,0.8,90
1610612748,MIA,20800694,31/01/2009 00:00,MIA vs. DAL,L,35,77,0.455,5,15,0.333,21,30,0.7,96,1610612742,DAL,W,47,78,0.603,7,16,0.438,10,12,0.833,111
1610612754,IND,20800692,31/01/2009 00:00,IND vs. NYK,L,42,100,0.42,8,25,0.32,21,25,0.84,113,1610612752,NYK,W,46,94,0.489,15,34,0.441,15,21,0.714,122
1610612759,SAS,20800699,31/01/2009 00:00,SAS vs. NOH,W,42,77,0.545,9,18,0.5,13,15,0.867,106,1610612740,NOH,L,40,81,0.494,6,11,0.545,7,11,0.636,93
1610612755,PHI,20800693,31/01/2009 00:00,PHI vs. NJN,L,27,78,0.346,5,17,0.294,24,32,0.75,83,1610612751,NJN,W,33,81,0.407,5,14,0.357,14,20,0.7,85
1610612763,MEM,20800695,31/01/2009 00:00,MEM vs. LAL,L,39,76,0.513,6,11,0.545,14,21,0.667,98,1610612747,LAL,W,44,82,0.537,4,16,0.25,23,28,0.821,115
1610612757,POR,20800701,31/01/2009 00:00,POR vs. UTA,W,43,77,0.558,10,20,0.5,26,36,0.722,122,1610612762,UTA,L,37,68,0.544,5,20,0.25,29,37,0.784,108
1610612756,PHX,20800700,31/01/2009 00:00,PHX vs. CHI,L,37,70,0.529,5,14,0.357,32,40,0.8,111,1610612741,CHI,W,47,94,0.5,8,17,0.471,20,22,0.909,122
1610612749,MIL,20800698,31/01/2009 00:00,MIL vs. ATL,W,38,73,0.521,7,13,0.538,27,30,0.9,110,1610612737,ATL,L,37,84,0.44,11,24,0.458,22,27,0.815,107
1610612745,HOU,20800697,31/01/2009 00:00,HOU vs. GSW,W,40,84,0.476,7,18,0.389,23,32,0.719,110,1610612744,GSW,L,34,81,0.42,6,15,0.4,19,23,0.826,93
1610612764,WAS,20800696,31/01/2009 00:00,WAS vs. LAC,W,38,90,0.422,6,11,0.545,24,31,0.774,106,1610612746,LAC,L,34,74,0.459,11,26,0.423,15,18,0.833,94
1610612761,TOR,20800703,01/02/2009 00:00,TOR vs. ORL,L,35,87,0.402,2,11,0.182,18,19,0.947,90,1610612753,ORL,W,39,87,0.448,13,30,0.433,22,29,0.759,113
1610612738,BOS,20800702,01/02/2009 00:00,BOS vs. MIN,W,40,83,0.482,5,15,0.333,24,30,0.8,109,1610612750,MIN,L,38,78,0.487,5,18,0.278,20,23,0.87,101
1610612758,SAC,20800705,01/02/2009 00:00,SAC vs. OKC,W,44,97,0.454,7,22,0.318,27,34,0.794,122,1610612760,OKC,L,41,90,0.456,3,14,0.214,33,39,0.846,118
1610612765,DET,20800704,01/02/2009 00:00,DET vs. CLE,L,32,76,0.421,2,9,0.222,14,18,0.778,80,1610612739,CLE,W,35,74,0.473,7,15,0.467,13,21,0.619,90
1610612740,NOH,20800710,02/02/2009 00:00,NOH vs. POR,L,34,80,0.425,5,19,0.263,16,20,0.8,89,1610612757,POR,W,38,78,0.487,4,13,0.308,17,19,0.895,97
1610612748,MIA,20800708,02/02/2009 00:00,MIA vs. LAC,W,45,81,0.556,9,16,0.563,20,26,0.769,119,1610612746,LAC,L,35,81,0.432,6,22,0.273,19,20,0.95,95
1610612752,NYK,20800709,02/02/2009 00:00,NYK vs. LAL,L,41,93,0.441,7,27,0.259,28,33,0.848,117,1610612747,LAL,W,44,84,0.524,7,16,0.438,31,36,0.861,126
1610612764,WAS,20800707,02/02/2009 00:00,WAS vs. MEM,L,37,81,0.457,6,18,0.333,17,26,0.654,97,1610612763,MEM,W,40,81,0.494,7,14,0.5,26,33,0.788,113
1610612753,ORL,20800706,02/02/2009 00:00,ORL vs. DAL,L,35,82,0.427,3,20,0.15,22,30,0.733,95,1610612742,DAL,W,39,73,0.534,5,14,0.357,22,25,0.88,105
1610612762,UTA,20800712,02/02/2009 00:00,UTA vs. CHA,W,37,72,0.514,5,13,0.385,26,35,0.743,105,1610612766,CHA,L,34,67,0.507,6,15,0.4,12,20,0.6,86
1610612756,PHX,20800711,02/02/2009 00:00,PHX vs. SAC,W,45,88,0.511,6,14,0.429,33,40,0.825,129,1610612758,SAC,L,31,84,0.369,6,16,0.375,13,18,0.722,81
1610612744,GSW,20800713,02/02/2009 00:00,GSW vs. SAS,L,44,94,0.468,5,13,0.385,12,18,0.667,105,1610612759,SAS,W,41,89,0.461,3,13,0.231,25,34,0.735,110
1610612754,IND,20800715,03/02/2009 00:00,IND vs. MIN,L,40,84,0.476,11,24,0.458,20,29,0.69,111,1610612750,MIN,W,42,86,0.488,11,23,0.478,21,22,0.955,116
1610612739,CLE,20800714,03/02/2009 00:00,CLE vs. TOR,W,35,76,0.461,11,24,0.458,20,22,0.909,101,1610612761,TOR,L,31,78,0.397,1,12,0.083,20,26,0.769,83
1610612751,NJN,20800717,03/02/2009 00:00,NJN vs. MIL,W,34,73,0.466,10,20,0.5,21,24,0.875,99,1610612749,MIL,L,27,74,0.365,7,19,0.368,24,34,0.706,85
1610612755,PHI,20800716,03/02/2009 00:00,PHI vs. BOS,L,37,83,0.446,1,8,0.125,24,28,0.857,99,1610612738,BOS,W,41,76,0.539,4,13,0.308,14,16,0.875,100
1610612743,DEN,20800719,03/02/2009 00:00,DEN vs. SAS,W,34,77,0.442,5,16,0.313,31,37,0.838,104,1610612759,SAS,L,39,88,0.443,9,25,0.36,9,14,0.643,96
1610612745,HOU,20800718,03/02/2009 00:00,HOU vs. CHI,W,37,84,0.44,6,20,0.3,27,30,0.9,107,1610612741,CHI,L,39,92,0.424,5,15,0.333,17,28,0.607,100
1610612760,OKC,20800728,04/02/2009 00:00,OKC vs. DEN,L,42,84,0.5,6,16,0.375,23,31,0.742,113,1610612743,DEN,W,47,93,0.505,6,9,0.667,14,19,0.737,114
1610612742,DAL,20800729,04/02/2009 00:00,DAL vs. POR,W,43,78,0.551,5,14,0.357,13,14,0.929,104,1610612757,POR,L,37,77,0.481,8,13,0.615,17,19,0.895,99
1610612765,DET,20800723,04/02/2009 00:00,DET vs. MIA,W,35,71,0.493,8,14,0.571,15,23,0.652,93,1610612748,MIA,L,32,83,0.386,7,16,0.438,19,24,0.792,90
1610612764,WAS,20800722,04/02/2009 00:00,WAS vs. NJN,L,36,85,0.424,3,18,0.167,13,16,0.813,88,1610612751,NJN,W,46,75,0.613,12,22,0.545,11,13,0.846,115
1610612761,TOR,20800721,04/02/2009 00:00,TOR vs. LAL,L,42,90,0.467,6,15,0.4,17,19,0.895,107,1610612747,LAL,W,45,89,0.506,7,17,0.412,18,23,0.783,115
1610612740,NOH,20800727,04/02/2009 00:00,NOH vs. CHI,L,29,80,0.363,5,16,0.313,30,33,0.909,93,1610612741,CHI,W,41,73,0.562,5,17,0.294,20,27,0.741,107
1610612763,MEM,20800725,04/02/2009 00:00,MEM vs. HOU,W,40,75,0.533,8,16,0.5,16,22,0.727,104,1610612745,HOU,L,33,83,0.398,8,27,0.296,19,25,0.76,93
1610612753,ORL,20800720,04/02/2009 00:00,ORL vs. LAC,W,47,83,0.566,16,26,0.615,15,25,0.6,125,1610612746,LAC,L,36,85,0.424,4,19,0.211,20,23,0.87,96
1610612750,MIN,20800726,04/02/2009 00:00,MIN vs. ATL,L,32,88,0.364,8,30,0.267,14,21,0.667,86,1610612737,ATL,W,33,66,0.5,3,11,0.273,25,38,0.658,94
1610612752,NYK,20800724,04/02/2009 00:00,NYK vs. CLE,L,37,83,0.446,9,25,0.36,19,21,0.905,102,1610612739,CLE,W,37,80,0.463,10,24,0.417,23,30,0.767,107
1610612744,GSW,20800730,04/02/2009 00:00,GSW vs. PHX,W,47,90,0.522,13,28,0.464,17,22,0.773,124,1610612756,PHX,L,41,90,0.456,7,24,0.292,23,30,0.767,112
1610612762,UTA,20800733,05/02/2009 00:00,UTA vs. DAL,W,42,84,0.5,12,26,0.462,19,22,0.864,115,1610612742,DAL,L,34,85,0.4,3,13,0.231,16,19,0.842,87
1610612738,BOS,20800732,05/02/2009 00:00,BOS vs. LAL,L,42,93,0.452,8,18,0.444,17,20,0.85,109,1610612747,LAL,W,42,88,0.477,9,22,0.409,17,29,0.586,110
1610612755,PHI,20800731,05/02/2009 00:00,PHI vs. IND,W,34,85,0.4,5,12,0.417,26,34,0.765,99,1610612754,IND,L,33,84,0.393,13,34,0.382,15,17,0.882,94
1610612760,OKC,20800739,06/02/2009 00:00,OKC vs. POR,W,40,80,0.5,2,7,0.286,20,24,0.833,102,1610612757,POR,L,36,80,0.45,6,18,0.333,15,21,0.714,93
1610612758,SAC,20800741,06/02/2009 00:00,SAC vs. UTA,L,36,83,0.434,7,24,0.292,28,39,0.718,107,1610612762,UTA,W,39,74,0.527,4,13,0.308,29,37,0.784,111
1610612756,PHX,20800742,06/02/2009 00:00,PHX vs. GSW,W,45,90,0.5,2,4,0.5,23,31,0.742,115,1610612744,GSW,L,39,86,0.453,4,14,0.286,23,29,0.793,105
1610612754,IND,20800735,06/02/2009 00:00,IND vs. ORL,W,35,80,0.438,9,24,0.375,28,31,0.903,107,1610612753,ORL,L,35,80,0.438,11,32,0.344,21,33,0.636,102
1610612752,NYK,20800736,06/02/2009 00:00,NYK vs. BOS,L,38,92,0.413,12,31,0.387,12,18,0.667,100,1610612738,BOS,W,40,78,0.513,7,16,0.438,23,30,0.767,110
1610612740,NOH,20800738,06/02/2009 00:00,NOH vs. TOR,W,36,75,0.48,15,32,0.469,14,16,0.875,101,1610612761,TOR,L,35,69,0.507,7,14,0.5,15,20,0.75,92
1610612766,CHA,20800734,06/02/2009 00:00,CHA vs. ATL,L,34,76,0.447,6,19,0.316,23,28,0.821,97,1610612737,ATL,W,31,76,0.408,10,18,0.556,30,39,0.769,102
1610612764,WAS,20800740,06/02/2009 00:00,WAS vs. DEN,L,35,82,0.427,8,18,0.444,25,28,0.893,103,1610612743,DEN,W,49,87,0.563,7,15,0.467,19,22,0.864,124
1610612763,MEM,20800737,06/02/2009 00:00,MEM vs. LAC,L,37,75,0.493,5,14,0.357,26,34,0.765,105,1610612746,LAC,W,46,78,0.59,16,29,0.552,18,28,0.643,126
1610612751,NJN,20800745,07/02/2009 00:00,NJN vs. DEN,W,37,79,0.468,8,22,0.364,32,41,0.78,114,1610612743,DEN,L,26,73,0.356,4,15,0.267,14,23,0.609,70
1610612742,DAL,20800747,07/02/2009 00:00,DAL vs. CHI,W,45,97,0.464,7,17,0.412,18,22,0.818,115,1610612741,CHI,L,43,94,0.457,10,17,0.588,18,24,0.75,114
1610612763,MEM,20800746,07/02/2009 00:00,MEM vs. TOR,W,30,78,0.385,5,17,0.294,13,17,0.765,78,1610612761,TOR,L,23,79,0.291,5,23,0.217,19,21,0.905,70
1610612749,MIL,20800749,07/02/2009 00:00,MIL vs. DET,L,41,84,0.488,6,17,0.353,33,41,0.805,121,1610612765,DET,W,45,94,0.479,10,18,0.556,26,28,0.929,126
1610612745,HOU,20800748,07/02/2009 00:00,HOU vs. MIN,W,42,85,0.494,9,19,0.474,14,17,0.824,107,1610612750,MIN,L,35,88,0.398,9,25,0.36,11,16,0.688,90
1610612755,PHI,20800744,07/02/2009 00:00,PHI vs. MIA,W,30,69,0.435,4,14,0.286,30,36,0.833,94,1610612748,MIA,L,34,77,0.442,3,19,0.158,13,20,0.65,84
1610612737,ATL,20800743,07/02/2009 00:00,ATL vs. LAC,L,33,73,0.452,7,16,0.438,24,32,0.75,97,1610612746,LAC,W,49,86,0.57,11,22,0.5,12,17,0.706,121
1610612740,NOH,20800756,08/02/2009 00:00,NOH vs. MIN,W,33,68,0.485,3,15,0.2,32,39,0.821,101,1610612750,MIN,L,37,84,0.44,8,27,0.296,15,21,0.714,97
1610612765,DET,20800758,08/02/2009 00:00,DET vs. PHX,L,36,85,0.424,6,16,0.375,19,24,0.792,97,1610612756,PHX,W,41,83,0.494,4,11,0.364,21,30,0.7,107
1610612757,POR,20800754,08/02/2009 00:00,POR vs. NYK,W,43,80,0.538,9,19,0.474,14,21,0.667,109,1610612752,NYK,L,41,81,0.506,14,29,0.483,12,12,1,108
1610612739,CLE,20800751,08/02/2009 00:00,CLE vs. LAL,L,34,87,0.391,11,23,0.478,12,19,0.632,91,1610612747,LAL,W,43,88,0.489,3,20,0.15,12,16,0.75,101
1610612753,ORL,20800753,08/02/2009 00:00,ORL vs. NJN,W,35,73,0.479,6,20,0.3,25,37,0.676,101,1610612751,NJN,L,34,86,0.395,5,14,0.357,11,17,0.647,84
1610612738,BOS,20800750,08/02/2009 00:00,BOS vs. SAS,L,44,87,0.506,3,11,0.273,8,11,0.727,99,1610612759,SAS,W,39,80,0.488,8,21,0.381,19,21,0.905,105
